isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	XLOC_024696	TCONS_00037912	NEK8	ENST00000268766.10	antisense	genic	0	nested	exonic
1	XLOC_039047	TCONS_00060650	SEC22A	ENST00000309934.4	sense	intergenic	3223	same_strand	downstream
1	XLOC_042428	TCONS_00065989	SLC7A11	ENST00000280612.9	antisense	intergenic	67393	divergent	upstream
1	XLOC_042467	TCONS_00066040	SMARCA5	ENST00000283131.3	sense	intergenic	2001	same_strand	downstream
1	XLOC_048322	TCONS_00074994	FILIP1	ENST00000370020.1	antisense	genic	0	overlapping	exonic
1	XLOC_040964	TCONS_00063718	IGSF10	ENST00000282466.3	sense	intergenic	17095	same_strand	upstream
1	XLOC_011769	TCONS_00018021	ANKRD33	ENST00000301190.10	sense	intergenic	33501	same_strand	upstream
1	XLOC_043638	TCONS_00067791	UGT8	ENST00000310836.10	antisense	intergenic	35355	convergent	downstream
1	XLOC_013767	TCONS_00021080	TMPO	ENST00000556029.5	antisense	intergenic	11614	divergent	upstream
1	XLOC_053229	TCONS_00082745	HYAL4	ENST00000223026.8	antisense	intergenic	363	convergent	downstream
1	XLOC_033398	TCONS_00051631	INSIG2	ENST00000485520.5	antisense	intergenic	98392	convergent	downstream
1	XLOC_025174	TCONS_00038640	LUC7L3	ENST00000505658.5	antisense	intergenic	6638	convergent	downstream
1	XLOC_023380	TCONS_00035923	CACNB1	ENST00000394303.7	antisense	genic	0	nested	exonic
1	XLOC_018037	TCONS_00027751	HERC2	ENST00000261609.11	antisense	intergenic	1734	divergent	upstream
1	XLOC_041341	TCONS_00064311	TNK2	ENST00000468819.1	sense	intergenic	47803	same_strand	upstream
1	XLOC_003569	TCONS_00005558	AL356289.1	ENST00000622918.1	antisense	genic	0	containing	intronic
1	XLOC_011857	TCONS_00018164	MMP19	ENST00000548882.5	antisense	genic	0	overlapping	exonic
1	XLOC_059997	TCONS_00092698	PIN4	ENST00000423432.6	antisense	genic	0	nested	intronic
1	XLOC_037714	TCONS_00058550	THOC5	ENST00000490103.5	sense	intergenic	4903	same_strand	downstream
1	XLOC_005534	TCONS_00008593	USP6NL	ENST00000609104.5	antisense	genic	0	nested	exonic
1	XLOC_029616	TCONS_00045324	NLRP5	ENST00000597673.1	antisense	genic	0	overlapping	exonic
1	XLOC_016835	TCONS_00025863	TNFAIP2	ENST00000333007.5	sense	intergenic	46765	same_strand	downstream
1	XLOC_019721	TCONS_00030353	LOXL1	ENST00000566011.5	antisense	genic	0	overlapping	exonic
1	XLOC_004385	TCONS_00006846	DCST1	ENST00000368419.2	antisense	genic	0	nested	exonic
1	XLOC_045651	TCONS_00070848	SH3PXD2B	ENST00000311601.5	antisense	intergenic	79098	divergent	upstream
1	XLOC_002656	TCONS_00004092	MAP10	ENST00000418460.2	sense	intergenic	34970	same_strand	downstream
1	XLOC_031459	TCONS_00048452	TTN	ENST00000615779.4	antisense	genic	0	nested	exonic
1	XLOC_000459	TCONS_00000706	WASF2	ENST00000618852.4	antisense	intergenic	1071	convergent	downstream
1	XLOC_002262	TCONS_00003468	LMOD1	ENST00000616739.1	antisense	genic	0	overlapping	exonic
1	XLOC_006138	TCONS_00009542	KCNMA1	ENST00000372437.5	antisense	genic	0	nested	exonic
1	XLOC_027930	TCONS_00042772	PLAUR	ENST00000221264.8	antisense	intergenic	12271	divergent	upstream
1	XLOC_002425	TCONS_00003710	NEK2	ENST00000540251.5	antisense	intergenic	15790	convergent	downstream
1	XLOC_025661	TCONS_00039431	FOXK2	ENST00000335255.9	antisense	genic	0	nested	exonic
1	XLOC_056343	TCONS_00087551	ANKRD18B	ENST00000357927.7	sense	intergenic	28791	same_strand	downstream
1	XLOC_026644	TCONS_00040885	MAPRE2	ENST00000413393.5	antisense	intergenic	33248	divergent	upstream
1	XLOC_015883	TCONS_00024379	POTEM	ENST00000616847.1	sense	intergenic	67239	same_strand	downstream
1	XLOC_016812	TCONS_00025835	DYNC1H1	ENST00000360184.8	sense	intergenic	10711	same_strand	upstream
1	XLOC_012886	TCONS_00019757	CLEC6A	ENST00000382073.3	antisense	intergenic	59310	divergent	upstream
1	XLOC_045774	TCONS_00071042	CBY3	ENST00000376974.4	antisense	intergenic	7186	convergent	downstream
1	XLOC_025969	TCONS_00039898	CCDC178	ENST00000581852.5	antisense	intergenic	35652	convergent	downstream
1	XLOC_044095	TCONS_00068473	ACSL1	ENST00000515030.5	sense	intergenic	66059	same_strand	upstream
1	XLOC_011024	TCONS_00016879	BLID	ENST00000560104.1	sense	intergenic	87294	same_strand	upstream
1	XLOC_012135	TCONS_00018577	LIN7A	ENST00000552864.5	antisense	intergenic	21803	convergent	downstream
1	XLOC_029474	TCONS_00045092	KLK2	ENST00000358049.8	antisense	intergenic	1529	convergent	downstream
1	XLOC_004248	TCONS_00006661	NBPF11	ENST00000615281.4	sense	intergenic	55517	same_strand	upstream
1	XLOC_023555	TCONS_00036173	PLEKHM1	ENST00000586562.5	antisense	intergenic	55151	divergent	upstream
1	XLOC_010251	TCONS_00015749	DAGLA	ENST00000257215.9	antisense	genic	0	overlapping	exonic
1	XLOC_020272	TCONS_00031276	ADCY9	ENST00000294016.7	antisense	intergenic	14370	divergent	upstream
1	XLOC_059677	TCONS_00092321	PPEF1	ENST00000486029.1	antisense	genic	0	nested	intronic
1	XLOC_013714	TCONS_00021008	PLXNC1	ENST00000258526.8	antisense	genic	0	nested	intronic
1	XLOC_007021	TCONS_00010902	ANKRD26	ENST00000445828.5	sense	intergenic	56991	same_strand	downstream
1	XLOC_034875	TCONS_00053870	ELMO2	ENST00000487583.5	antisense	genic	0	overlapping	exonic
1	XLOC_034004	TCONS_00052538	C2orf69	ENST00000319974.5	antisense	intergenic	166	divergent	upstream
1	XLOC_011269	TCONS_00017230	MLF2	ENST00000203630.9	antisense	intergenic	4355	convergent	downstream
1	XLOC_050372	TCONS_00078222	AIG1	ENST00000629020.2	antisense	genic	0	overlapping	intronic
1	XLOC_037628	TCONS_00058402	GSTT2B	ENST00000290765.8	sense	intergenic	8812	same_strand	downstream
1	XLOC_056005	TCONS_00184732	CTD-2192J16.17	ENST00000428311.1	sense	genic	0	nested	intronic
1	XLOC_030295	TCONS_00046515	XPO1	ENST00000461407.5	antisense	genic	0	overlapping	exonic
1	XLOC_034792	TCONS_00053735	ACTR5	ENST00000243903.5	sense	intergenic	3868	same_strand	downstream
1	XLOC_008939	TCONS_00013822	FGF3	ENST00000334134.2	antisense	intergenic	6320	divergent	upstream
1	XLOC_014239	TCONS_00021785	GALNT9	ENST00000397325.6	sense	intergenic	6677	same_strand	downstream
1	XLOC_037464	TCONS_00058142	OR11H1	ENST00000252835.4	antisense	intergenic	28438	convergent	downstream
1	XLOC_100857	TCONS_00312258	CD83	ENST00000379153.3	antisense	intergenic	63105	convergent	downstream
1	XLOC_056046	TCONS_00087124	EPPK1	ENST00000615648.1	sense	intergenic	17117	same_strand	upstream
1	XLOC_015622	TCONS_00023975	LMO7	ENST00000341547.8	antisense	intergenic	588	convergent	downstream
1	XLOC_016647	TCONS_00025515	KCNK13	ENST00000282146.4	sense	intergenic	43	same_strand	upstream
1	XLOC_041100	TCONS_00063920	SAMD7	ENST00000335556.7	antisense	intergenic	178	convergent	downstream
1	XLOC_049269	TCONS_00076494	ECI2	ENST00000361538.6	sense	intergenic	50723	same_strand	upstream
1	XLOC_050781	TCONS_00078890	THSD7A	ENST00000423059.8	antisense	intergenic	64657	convergent	downstream
1	XLOC_003869	TCONS_00006021	ODF2L	ENST00000317336.11	sense	intergenic	7834	same_strand	upstream
1	XLOC_018444	TCONS_00028416	VPS13C	ENST00000249837.7	antisense	intergenic	237	convergent	downstream
1	XLOC_024311	TCONS_00037331	SPNS3	ENST00000575796.1	antisense	genic	0	overlapping	exonic
1	XLOC_039343	TCONS_00061091	IGSF10	ENST00000282466.3	antisense	genic	0	overlapping	intronic
1	XLOC_010070	TCONS_00015520	CD82	ENST00000526958.5	antisense	intergenic	38369	divergent	upstream
1	XLOC_059441	TCONS_00091977	CDR1	ENST00000370532.3	antisense	intergenic	70083	convergent	downstream
1	XLOC_025969	TCONS_00039900	KLHL14	ENST00000359358.8	antisense	intergenic	61927	divergent	upstream
1	XLOC_022042	TCONS_00033846	AHSP	ENST00000302312.8	antisense	intergenic	72790	convergent	downstream
1	XLOC_014402	TCONS_00022017	USP12	ENST00000282344.10	antisense	intergenic	20335	convergent	downstream
1	XLOC_007827	TCONS_00012119	EMX2	ENST00000553456.4	antisense	intergenic	112	divergent	upstream
1	XLOC_048605	TCONS_00075419	REV3L	ENST00000435970.5	antisense	genic	0	overlapping	exonic
1	XLOC_046088	TCONS_00071519	CDH6	ENST00000514738.5	antisense	genic	0	overlapping	exonic
1	XLOC_057506	TCONS_00089288	ZDHHC21	ENST00000380916.8	sense	intergenic	1073	same_strand	downstream
1	XLOC_044827	TCONS_00069581	TBCA	ENST00000380377.8	antisense	intergenic	569	convergent	downstream
1	XLOC_050155	TCONS_00077858	FYN	ENST00000354650.7	sense	intergenic	26907	same_strand	upstream
1	XLOC_027697	TCONS_00042401	ZNF792	ENST00000404801.1	antisense	intergenic	4668	divergent	upstream
1	XLOC_035142	TCONS_00054335	PCMTD2	ENST00000299468.11	sense	intergenic	7120	same_strand	downstream
1	XLOC_058009	TCONS_00090005	ZNF484	ENST00000395505.6	sense	intergenic	5284	same_strand	downstream
1	XLOC_058765	TCONS_00091102	BCOR	ENST00000378463.5	antisense	intergenic	37633	convergent	downstream
1	XLOC_033256	TCONS_00051385	POU3F3	ENST00000361360.2	antisense	intergenic	99290	divergent	upstream
1	XLOC_036133	TCONS_00055974	DSCR3	ENST00000399000.7	antisense	intergenic	26775	divergent	upstream
1	XLOC_102428	TCONS_00316725	FAM46A	ENST00000369756.3	sense	intergenic	9437	same_strand	upstream
1	XLOC_038209	TCONS_00059290	RFTN1	ENST00000431547.1	antisense	intergenic	22290	divergent	upstream
1	XLOC_054395	TCONS_00084563	STK3	ENST00000517832.1	antisense	genic	0	nested	exonic
1	XLOC_049112	TCONS_00076204	PSMB1	ENST00000462957.1	antisense	genic	0	nested	exonic
1	XLOC_025538	TCONS_00039216	PGS1	ENST00000262764.10	antisense	intergenic	7505	divergent	upstream
1	XLOC_005060	TCONS_00007865	HHIPL2	ENST00000473144.5	sense	intergenic	17777	same_strand	downstream
1	XLOC_020676	TCONS_00031815	ZNF689	ENST00000566673.5	antisense	intergenic	10550	divergent	upstream
1	XLOC_023551	TCONS_00036165	PLEKHM1	ENST00000586562.5	antisense	intergenic	12511	divergent	upstream
1	XLOC_035008	TCONS_00054103	TFAP2C	ENST00000201031.2	sense	intergenic	95985	same_strand	downstream
1	XLOC_019190	TCONS_00029554	ZNF770	ENST00000356321.4	sense	intergenic	11615	same_strand	upstream
1	XLOC_058020	TCONS_00090025	PHF2	ENST00000359246.8	antisense	intergenic	1396	divergent	upstream
1	XLOC_018748	TCONS_00028863	FSD2	ENST00000334574.12	antisense	intergenic	5073	convergent	downstream
1	XLOC_051904	TCONS_00080660	WDR91	ENST00000423565.5	antisense	genic	0	nested	exonic
1	XLOC_058431	TCONS_00090649	STKLD1	ENST00000468046.1	antisense	genic	0	overlapping	exonic
1	XLOC_023306	TCONS_00035821	SLFN14	ENST00000415846.3	antisense	genic	0	nested	exonic
1	XLOC_026615	TCONS_00040843	DSC3	ENST00000360428.8	sense	intergenic	9091	same_strand	downstream
1	XLOC_035433	TCONS_00054844	PLAGL2	ENST00000246229.4	sense	intergenic	3649	same_strand	downstream
1	XLOC_010602	TCONS_00016247	ACER3	ENST00000534206.5	antisense	genic	0	nested	exonic
1	XLOC_023380	TCONS_00035922	CACNB1	ENST00000622445.4	antisense	genic	0	nested	exonic
1	XLOC_032263	TCONS_00049812	C2orf50	ENST00000381585.7	antisense	intergenic	283	divergent	upstream
1	XLOC_024259	TCONS_00037259	WDR81	ENST00000468539.5	antisense	intergenic	251	divergent	upstream
1	XLOC_008791	TCONS_00013584	AP000769.1	ENST00000625158.1	antisense	genic	0	containing	exonic
1	XLOC_001693	TCONS_00002673	FLG2	ENST00000388718.5	antisense	genic	0	containing	intronic
1	XLOC_045965	TCONS_00071360	ROPN1L	ENST00000510520.5	antisense	intergenic	21235	convergent	downstream
1	XLOC_006348	TCONS_00009884	GOLGA7B	ENST00000370602.5	sense	intergenic	19377	same_strand	upstream
1	XLOC_034574	TCONS_00053383	SNX5	ENST00000483485.5	antisense	intergenic	68543	convergent	downstream
1	XLOC_056940	TCONS_00088475	KLF4	ENST00000420475.1	antisense	intergenic	2022	divergent	upstream
1	XLOC_051405	TCONS_00079854	CCDC146	ENST00000415750.5	sense	intergenic	69396	same_strand	upstream
1	XLOC_009857	TCONS_00015205	SPON1	ENST00000591785.1	antisense	genic	0	overlapping	exonic
1	XLOC_046650	TCONS_00072407	PAM	ENST00000505654.1	antisense	intergenic	82517	divergent	upstream
1	XLOC_037562	TCONS_00058288	MED15	ENST00000473244.5	antisense	genic	0	overlapping	exonic
1	XLOC_045276	TCONS_00070260	JADE2	ENST00000512386.5	sense	intergenic	15082	same_strand	upstream
1	XLOC_051764	TCONS_00080456	CADPS2	ENST00000412584.6	antisense	genic	0	nested	intronic
1	XLOC_087884	TCONS_00280139	SCLT1	ENST00000439369.6	sense	genic	0	nested	intronic
1	XLOC_000224	TCONS_00000380	PRDM2	ENST00000484063.6	sense	intergenic	1417	same_strand	upstream
1	XLOC_002902	TCONS_00004530	TNFRSF14	ENST00000435221.6	antisense	genic	0	overlapping	exonic
1	XLOC_034645	TCONS_00053504	CD93	ENST00000246006.4	antisense	intergenic	93792	divergent	upstream
1	XLOC_027336	TCONS_00041872	ZNF433	ENST00000478765.5	antisense	genic	0	overlapping	exonic
1	XLOC_050786	TCONS_00078903	SCIN	ENST00000341757.9	sense	intergenic	62651	same_strand	upstream
1	XLOC_002525	TCONS_00003872	DISP1	ENST00000360254.3	sense	intergenic	34885	same_strand	upstream
1	XLOC_026978	TCONS_00041391	SALL3	ENST00000616649.4	antisense	intergenic	61282	divergent	upstream
1	XLOC_045030	TCONS_00069898	PAM	ENST00000505654.1	sense	intergenic	31659	same_strand	upstream
1	XLOC_057885	TCONS_00089839	VPS13A	ENST00000376634.8	antisense	genic	0	overlapping	exonic
1	XLOC_051764	TCONS_00080442	CADPS2	ENST00000313070.11	antisense	genic	0	nested	intronic
1	XLOC_046976	TCONS_00072891	PCDHB7	ENST00000231137.5	antisense	genic	0	overlapping	exonic
1	XLOC_019270	TCONS_00029684	MAPKBP1	ENST00000457542.6	antisense	genic	0	nested	exonic
1	XLOC_003251	TCONS_00005046	IFI6	ENST00000361157.10	sense	intergenic	3339	same_strand	downstream
1	XLOC_013040	TCONS_00019991	RASSF8	ENST00000615708.4	antisense	genic	0	overlapping	intronic
1	XLOC_043341	TCONS_00067352	MTHFD2L	ENST00000490128.1	antisense	genic	0	containing	intronic
1	XLOC_053222	TCONS_00082729	SLC13A1	ENST00000194130.6	sense	intergenic	9942	same_strand	downstream
1	XLOC_040142	TCONS_00062471	VIPR1	ENST00000498102.1	antisense	genic	0	overlapping	exonic
1	XLOC_010264	TCONS_00015765	SCGB2A1	ENST00000244930.5	antisense	intergenic	2110	divergent	upstream
1	XLOC_018466	TCONS_00028453	CA12	ENST00000178638.7	antisense	intergenic	8069	divergent	upstream
1	XLOC_027399	TCONS_00041960	AKAP8	ENST00000269701.6	antisense	genic	0	overlapping	intronic
1	XLOC_015744	TCONS_00024156	STK24	ENST00000491878.5	sense	intergenic	51746	same_strand	upstream
1	XLOC_042939	TCONS_00066788	GRPEL1	ENST00000264954.4	sense	intergenic	13258	same_strand	upstream
1	XLOC_050653	TCONS_00078647	PDGFA	ENST00000405692.2	antisense	intergenic	3222	divergent	upstream
1	XLOC_036938	TCONS_00057301	TOP3B	ENST00000357179.9	antisense	intergenic	78261	divergent	upstream
1	XLOC_006246	TCONS_00009728	RNLS	ENST00000371947.7	antisense	genic	0	overlapping	exonic
1	XLOC_043233	TCONS_00067205	SRD5A3	ENST00000514398.1	antisense	genic	0	overlapping	intronic
1	XLOC_007954	TCONS_00012324	GLRX3	ENST00000481034.1	antisense	intergenic	18353	convergent	downstream
1	XLOC_003703	TCONS_00005740	FGGY	ENST00000582567.1	antisense	intergenic	88517	divergent	upstream
1	XLOC_056093	TCONS_00087199	FOXD4	ENST00000382500.3	antisense	intergenic	40904	convergent	downstream
1	XLOC_002554	TCONS_00003940	ENAH	ENST00000366844.7	antisense	intergenic	47574	divergent	upstream
1	XLOC_021402	TCONS_00032878	JPH3	ENST00000537256.5	sense	intergenic	17257	same_strand	upstream
1	XLOC_017713	TCONS_00027204	DICER1	ENST00000343455.7	sense	intergenic	19458	same_strand	downstream
1	XLOC_013149	TCONS_00020143	LRRK2	ENST00000479187.5	antisense	genic	0	overlapping	exonic
1	XLOC_034663	TCONS_00053536	SYNDIG1	ENST00000376862.3	sense	intergenic	12931	same_strand	downstream
1	XLOC_053198	TCONS_00082699	ASZ1	ENST00000428663.1	sense	intergenic	11859	same_strand	upstream
1	XLOC_017772	TCONS_00027292	YY1	ENST00000554371.1	antisense	intergenic	172	divergent	upstream
1	XLOC_010491	TCONS_00016090	PPFIA1	ENST00000531657.1	antisense	genic	0	overlapping	exonic
1	XLOC_047345	TCONS_00073438	HNRNPH1	ENST00000521116.5	sense	intergenic	6760	same_strand	upstream
1	XLOC_050164	TCONS_00077868	RFPL4B	ENST00000441065.2	antisense	intergenic	24992	convergent	downstream
1	XLOC_005424	TCONS_00008413	KLF6	ENST00000461124.1	antisense	intergenic	12770	convergent	downstream
1	XLOC_038471	TCONS_00059720	SETD2	ENST00000409792.3	antisense	intergenic	5206	divergent	upstream
1	XLOC_014713	TCONS_00022526	PRR20E	ENST00000434815.1	sense	intergenic	34161	same_strand	downstream
1	XLOC_015330	TCONS_00023490	SPG20	ENST00000355182.8	sense	intergenic	9287	same_strand	upstream
1	XLOC_018006	TCONS_00027660	NPAP1	ENST00000329468.3	sense	intergenic	23738	same_strand	upstream
1	XLOC_031323	TCONS_00048216	SCN1A	ENST00000409050.1	antisense	genic	0	overlapping	exonic
1	XLOC_014100	TCONS_00021576	TMED2	ENST00000262225.7	antisense	intergenic	142	divergent	upstream
1	XLOC_032559	TCONS_00050239	DPP10	ENST00000410059.5	antisense	genic	0	containing	intronic
1	XLOC_045421	TCONS_00070501	KCTD16	ENST00000507359.3	sense	intergenic	36454	same_strand	downstream
1	XLOC_006173	TCONS_00009621	NUTM2B	ENST00000429828.5	sense	intergenic	23232	same_strand	upstream
1	XLOC_000553	TCONS_00000851	RNF19B	ENST00000373456.11	antisense	intergenic	8868	divergent	upstream
1	XLOC_059293	TCONS_00091791	UBE2A	ENST00000371558.6	sense	intergenic	744	same_strand	upstream
1	XLOC_048217	TCONS_00074856	GCLC	ENST00000505197.1	antisense	intergenic	6524	divergent	upstream
1	XLOC_042306	TCONS_00065797	METTL14	ENST00000388822.9	sense	intergenic	50343	same_strand	upstream
1	XLOC_005957	TCONS_00009266	CDK1	ENST00000373809.2	sense	intergenic	9138	same_strand	downstream
1	XLOC_031322	TCONS_00048212	TTC21B	ENST00000464374.5	antisense	genic	0	nested	intronic
1	XLOC_001387	TCONS_00002160	CSF1	ENST00000527192.5	sense	intergenic	38806	same_strand	upstream
1	XLOC_023575	TCONS_00036214	ARL17A	ENST00000445552.6	antisense	genic	0	nested	intronic
1	XLOC_018759	TCONS_00028880	RP11-382A20.3	ENST00000299633.6	antisense	genic	0	overlapping	intronic
1	XLOC_036611	TCONS_00056733	CLDN14	ENST00000342108.2	sense	intergenic	56112	same_strand	upstream
1	XLOC_007139	TCONS_00011096	ZNF33B	ENST00000486614.1	sense	intergenic	34445	same_strand	upstream
1	XLOC_060554	TCONS_00093446	CDY2A	ENST00000250838.5	sense	intergenic	32527	same_strand	upstream
1	XLOC_058680	TCONS_00091003	KLHL15	ENST00000328046.8	antisense	genic	0	nested	exonic
1	XLOC_023648	TCONS_00036344	TAC4	ENST00000503603.1	antisense	intergenic	39581	divergent	upstream
1	XLOC_046386	TCONS_00071997	ZNF366	ENST00000318442.5	sense	intergenic	13773	same_strand	upstream
1	XLOC_005782	TCONS_00008994	ZNF25	ENST00000302609.7	antisense	intergenic	1118	divergent	upstream
1	XLOC_040083	TCONS_00062362	STAC	ENST00000273183.7	antisense	intergenic	67999	convergent	downstream
1	XLOC_028357	TCONS_00043428	MZF1	ENST00000595245.1	antisense	genic	0	containing	exonic
1	XLOC_047446	TCONS_00073636	GMDS	ENST00000380815.4	antisense	intergenic	56	divergent	upstream
1	XLOC_079270	TCONS_00255935	CTNNB1	ENST00000426215.5	antisense	intergenic	92721	divergent	upstream
1	XLOC_054508	TCONS_00084750	EIF3H	ENST00000521861.5	antisense	intergenic	26844	convergent	downstream
1	XLOC_036177	TCONS_00056039	DSCAM	ENST00000400454.5	antisense	intergenic	16855	divergent	upstream
1	XLOC_054565	TCONS_00084850	ZNF572	ENST00000319286.5	sense	intergenic	21987	same_strand	upstream
1	XLOC_021617	TCONS_00033237	MMP25	ENST00000336577.8	antisense	genic	0	nested	exonic
1	XLOC_028387	TCONS_00043498	AZU1	ENST00000592205.5	antisense	genic	0	nested	exonic
1	XLOC_004797	TCONS_00007460	CFHR4	ENST00000608469.5	antisense	genic	0	containing	intronic
1	XLOC_000004	TCONS_00000011	OR4F29	ENST00000426406.2	antisense	intergenic	84688	convergent	downstream
1	XLOC_025412	TCONS_00039030	SLC39A11	ENST00000255559.7	sense	intergenic	53149	same_strand	downstream
1	XLOC_002258	TCONS_00003459	CSRP1	ENST00000367306.5	antisense	intergenic	29684	divergent	upstream
1	XLOC_047686	TCONS_00074073	MYLIP	ENST00000349606.4	sense	intergenic	2515	same_strand	downstream
1	XLOC_027745	TCONS_00042475	NFKBID	ENST00000590828.5	antisense	genic	0	nested	exonic
1	XLOC_058564	TCONS_00195062	ACYP2	ENST00000494922.6	sense	genic	0	nested	intronic
1	XLOC_023084	TCONS_00035469	CCDC144NL	ENST00000539484.1	antisense	intergenic	99548	convergent	downstream
1	XLOC_060780	TCONS_00093739	PRY2	ENST00000472391.1	sense	intergenic	4807	same_strand	upstream
1	XLOC_002464	TCONS_00003770	USH2A	ENST00000307340.7	antisense	genic	0	nested	exonic
1	XLOC_049449	TCONS_00076780	LRRC16A	ENST00000461945.1	antisense	intergenic	17667	divergent	upstream
1	XLOC_031120	TCONS_00047859	DARS	ENST00000456565.5	antisense	intergenic	13548	divergent	upstream
1	XLOC_036557	TCONS_00056644	OLIG2	ENST00000333337.3	antisense	intergenic	1265	convergent	downstream
